8.175414	7.875164
7.670969	7.648749
10.499042	9.196201
7.812792	9.121486
7.942914	6.261907
7.812237	9.982614
8.747451	9.929867
9.547584	8.389019
8.907559	9.642191
9.771097	9.295336
8.994180	8.143729
9.985153	11.117432
11.397269	10.812820
9.526508	9.805678
9.038137	8.315286
12.094007	8.197560
9.756293	8.857640
9.548080	9.536911
8.187823	7.142129
9.674004	7.894287
9.749326	10.797502
8.940697	8.903704
9.571827	10.605611
8.917554	10.559358
9.860531	11.475971
7.377813	7.332556
9.280538	9.069058
10.923139	11.007640
8.763763	9.598922
10.117650	11.666907
9.207183	8.892121
9.385150	7.918659
9.300445	9.774797
8.836921	8.557632
9.066698	9.359003
8.131094	6.893300
7.985323	7.799537
11.081286	11.583211
9.914355	9.201411
10.332902	9.894353
9.424189	8.229953
8.569654	8.294607
9.529733	7.892225
9.355928	7.573017
9.247255	9.633324
8.994746	8.620193
10.651802	10.711127
9.074422	8.900114
8.354037	8.599961
7.347535	6.932410
7.603020	9.062944
8.018292	8.760715
10.563832	10.899911
9.316773	8.483602
8.146431	7.294794
10.169968	10.824294
8.828009	8.257668
8.108912	8.231844
9.274733	9.302451
8.869258	9.632745
9.994160	8.551354
9.817939	11.367701
9.336239	6.737090
9.724806	9.995373
8.150567	7.634928
9.814199	10.771788
9.649429	9.780994
9.871653	9.274730
9.519265	7.545819
7.561485	8.600556
8.862756	9.225973
10.908631	9.601138
8.192455	7.893870
9.256938	8.906603
8.759501	8.682144
10.305877	10.130548
7.805148	7.760712
8.392768	8.976420
10.194448	7.675005
7.901602	8.488584
8.374696	9.655526
9.142282	9.183143
7.302676	6.703513
10.285168	11.231599
8.717230	9.489273
7.072137	5.800892
10.798432	11.204666
8.051032	8.638427
10.329970	11.117753
8.590014	9.191477
8.672725	8.209960
9.380097	8.330496
8.978453	8.881893
9.873165	9.266837
8.914652	9.819235
10.340517	10.726496
8.945140	8.646241
9.929003	10.386718
8.549766	10.290616
8.956485	8.948526
8.621250	8.222829
10.279500	10.804461
9.400058	9.262164
9.296882	10.059744
8.344047	9.249892
10.634836	9.480658
10.552644	10.631677
8.826198	9.286404
9.037582	8.567935
10.803442	10.545499
9.457948	10.028198
9.434721	9.617655
7.336315	7.449247
10.279665	9.566727
6.767594	4.326211
10.053589	10.008275
7.835424	8.984703
9.079604	8.938977
8.295994	8.952741
9.447429	8.877963
7.667250	8.413261
8.969852	8.355273
9.144005	8.843823
7.561228	6.356123
9.604502	9.933591
9.268921	10.338424
9.905264	11.017664
9.039835	9.745888
7.729569	7.693238
7.719627	7.274227
7.008610	8.238382
8.459321	8.345055
8.184863	8.242169
9.549571	10.064732
9.137987	7.188554
9.301044	8.707092
9.820914	9.334487
10.242470	11.025815
9.224142	8.054579
8.953444	10.917789
8.530651	7.902627
7.816145	9.282049
8.292819	7.827923
8.614787	10.071984
7.541555	7.987728
10.496312	10.366869
11.097600	12.284176
9.423908	7.727792
10.744124	9.500390
9.817966	9.847789
8.899832	6.556296
8.684460	9.334970
7.867325	6.819997
10.488922	10.312060
9.327058	9.827213
9.997164	10.760964
10.032123	9.929052
9.917309	10.252113
9.608241	9.555092
8.728932	8.526258
8.080923	9.055223
8.837680	9.381348
10.596188	10.643659
10.925313	10.395678
9.557467	9.354139
10.550261	11.907188
10.094538	9.446142
8.990576	9.807065
7.905117	6.033971
9.500669	10.368005
10.182281	10.607683
8.134116	9.748087
9.175366	7.185893
7.428909	6.596332
9.073788	9.625329
8.535966	9.085263
10.658700	9.994023
8.901350	7.962868
9.732362	10.962434
8.148238	7.888889
9.624961	8.172424
6.475211	6.376727
9.129666	11.437483
7.851711	8.162449
8.340958	9.066829
8.160649	9.879652
8.858571	8.898354
9.452367	9.869450
10.589442	12.379757
9.390983	9.514868
7.880681	8.745631
9.200877	9.634279
9.571837	11.372839
8.608084	7.116268
8.682907	9.955929
9.384262	9.264771
9.585498	9.396982
8.944080	10.102037
8.818175	7.935096
11.139610	10.837445
7.159925	5.895472
8.118326	7.290997
9.184879	9.475306
7.293896	6.857793
9.175601	10.149458
7.828559	8.540454
7.726871	8.185835
8.483542	8.827322
7.983426	9.198896
8.376100	8.230142
8.097527	7.126978
9.693837	8.855383
10.832021	10.292150
9.387214	9.566152
9.116047	7.800844
8.184121	6.992234
7.027275	8.375806
9.193254	7.492030
9.897514	7.637909
9.080410	9.886422
9.185487	10.087280
7.703645	7.888044
10.888752	10.453844
10.644046	9.281129
12.001702	11.185316
10.205995	10.372281
10.384767	10.562476
8.356655	8.628114
9.202970	10.093082
8.036916	7.468398
10.913734	10.082713
7.811765	8.056151
10.049768	9.339504
8.760409	8.597083
10.290454	9.358470
9.901860	9.924006
9.038712	8.713879
9.741171	10.355689
9.485519	10.024444
8.762095	10.957355
8.922493	6.801793
7.300665	7.809700
6.501327	9.224037
8.780241	9.006778
9.467824	9.477977
9.980072	9.808394
10.958462	11.350246
7.651588	7.356797
7.314093	7.580083
5.969817	7.201937
7.099065	7.649848
9.526334	9.669279
8.722472	9.044659
8.559011	6.546714
8.162378	6.565765
8.365095	7.883180
10.001432	10.108006
7.435706	6.278661
7.510482	6.296951
9.891917	8.492144
8.136896	8.714951
8.256433	7.459538
9.036932	7.996069
7.289520	6.796148
10.143269	11.933646
11.088934	9.273266
8.620214	8.799717
9.909176	11.027932
9.002485	7.886872
8.462061	8.495781
10.189208	10.872525
9.746103	9.035018
10.449128	10.088402
8.442537	9.669642
7.908738	8.002503
9.313535	9.895504
9.441167	9.409347
7.164097	7.639397
7.198547	7.234994
8.806506	8.661688
7.277369	6.638874
9.743627	9.423580
10.182839	10.783742
7.878669	8.129611
9.775213	10.272852
7.922688	5.908499
9.527592	9.216703
8.037374	5.593151
8.532735	9.478974
11.517962	11.094361
8.248254	8.739068
11.234107	11.276652
8.353351	7.817436
8.850308	9.743473
9.768724	9.568134
9.213504	10.547039
8.683376	9.125063
7.430480	9.539121
9.284453	8.852703
9.673707	11.001097
10.416152	7.399147
9.064361	8.579561
9.796421	8.761484
9.562509	8.655729
6.286705	6.368389
10.466720	9.654659
8.803135	7.823029
7.909705	7.531491
9.081407	9.175677
10.118414	9.000211
8.646172	7.341758
7.504583	6.253833
9.265175	9.206069
8.335410	7.307414
9.160116	10.442825
10.157662	9.638213
7.887869	8.238364
10.021267	10.420709
8.285991	8.523649
7.098908	7.306498
10.485349	10.922250
8.920593	8.050059
8.184442	8.182450
8.701730	8.985260
7.993302	8.562363
10.797680	9.724243
8.274110	10.689342
9.958179	8.398006
8.488119	8.797179
8.555688	8.691501
7.511845	8.768665
9.036633	9.330646
10.144225	9.090649
8.438929	8.079077
8.156707	8.380307
7.696129	7.783282
7.543344	9.531409
8.575141	9.362706
9.379640	10.214745
10.352979	10.723614
7.993527	7.643432
7.652225	7.932127
8.362230	7.120658
9.283039	8.894807
7.424675	6.236006
7.132073	6.281644
9.502880	9.854858
10.158422	8.087714
8.717861	8.033599
9.737866	8.418559
8.276996	7.663940
9.052366	8.768873
10.897481	11.378774
8.540043	7.426046
8.886659	7.339023
9.261775	8.699454
9.774516	8.277778
8.727441	9.559847
7.929492	9.025969
9.922743	9.000843
9.504373	8.168818
7.853626	8.640768
9.184799	9.475475
8.110405	8.227872
8.932470	10.344325
6.439796	6.639942
9.359353	8.315333
8.226736	7.250863
11.135162	11.466241
8.800081	7.847213
8.300480	8.187616
9.324769	9.926673
9.517501	8.988076
8.198891	8.275869
7.876500	8.584640
9.302948	8.913381
7.814904	7.422991
7.624344	8.195995
6.818010	5.904627
7.513820	6.215387
8.639227	9.071366
10.532169	9.897563
8.822070	8.997081
9.119607	8.438541
11.596457	10.743733
9.357200	11.130462
9.253408	9.710161
10.580074	10.834052
9.821463	9.148998
11.073184	11.364819
9.369495	11.630489
8.292256	8.394432
7.598183	8.630357
10.197978	10.584493
9.371632	10.280572
8.826048	7.784108
10.288681	9.157796
7.861786	5.772726
9.260615	8.949792
8.777211	10.107893
11.541832	10.901254
9.282929	11.804650
8.363668	10.534678
8.541653	8.684535
9.585527	8.983993
8.701175	8.538977
8.316880	6.694226
9.027775	9.176805
8.087567	9.165805
9.965884	10.574421
8.484570	7.004162
9.815086	8.523872
8.947541	10.156563
10.119505	11.821647
7.058810	6.301248
10.625815	10.734891
7.508681	9.371983
8.941169	9.180958
8.716641	9.145128
7.875066	6.105249
9.388600	9.132539
8.087198	6.963591
9.396787	9.602581
9.883149	9.549981
9.807881	10.434813
7.197905	7.493203
8.733650	7.685267
9.565153	9.703573
10.194949	10.664051
9.183537	7.405371
8.996837	8.324003
7.756160	8.208983
9.842833	9.711536
8.472874	8.628059
9.428512	10.013133
9.804194	8.905379
8.640195	8.767279
9.125279	10.702835
9.284081	9.856064
8.470674	7.211946
6.876759	7.769646
8.745354	9.311518
9.183966	7.949907
11.030163	12.097435
9.731222	8.933623
8.331589	10.381045
6.763126	8.881391
9.003862	8.775103
10.405175	10.039922
9.448604	10.749357
9.185963	11.124789
8.152621	7.982531
7.633140	8.969167
7.751615	8.568672
9.367111	9.235897
10.256581	10.845072
8.632126	7.067650
8.592450	8.025579
8.296723	8.672622
8.145333	7.422320
8.714235	6.958003
9.472413	8.709471
9.433885	10.282102
10.012289	10.663492
7.192017	7.771553
9.870305	10.302880
8.801823	9.324821
9.029281	11.384993
9.936669	9.699512
8.984191	9.677034
9.123625	7.886042
8.677026	8.755617
8.591685	10.473669
8.183176	7.926113
8.239613	8.574961
8.830417	9.396938
9.058155	6.432209
9.311230	8.333874
8.687495	8.894163
8.423604	7.433941
9.109101	9.038847
8.000862	8.395104
7.657439	7.760597
8.999347	6.933698
9.052507	8.514276
9.670709	11.453048
8.799305	7.652691
8.000421	9.395239
7.181584	7.159385
9.036908	9.430045
9.410193	9.256087
8.614732	9.562734
8.836333	9.703650
10.670477	10.206223
9.538278	10.798876
7.883875	7.237522
9.280379	9.256130
8.657882	8.807318
9.272256	10.186997
8.755790	9.499615
10.507786	12.662967
9.723987	11.130521
9.600382	11.562752
10.116081	9.353208
9.323885	10.813182
9.836464	8.586255
10.114059	10.596027
8.005687	7.026882
8.160055	8.838039
9.655633	10.198507
9.113966	7.487606
9.646739	9.398634
8.803562	8.417581
8.576365	7.639664
10.191837	10.596214
10.160430	9.227164
9.168140	9.255211
8.350091	8.031798
8.234925	7.367341
7.313898	6.580026
9.875019	9.370384
8.973716	7.904153
8.871164	9.877775
7.129920	7.233191
7.822610	7.677641
8.491488	7.309165
8.261796	8.909775
9.810985	8.684147
8.323024	8.044543
8.372414	8.936698
9.117452	9.657490
6.955487	6.223523
10.543018	11.028464
10.309918	11.243810
10.454764	11.056868
8.338535	7.545310
8.591589	9.769006
9.521360	8.328924
7.863959	9.034791
9.870856	9.317112
8.565752	8.111378
8.938714	9.080185
10.319499	11.313722
9.368438	8.437383
9.354856	9.104827
7.837556	9.474501
9.715912	8.083350
8.776158	9.520126
8.513640	7.759224
9.336735	9.850051
9.814243	8.878691
8.752377	9.569327
8.957538	9.045640
10.705904	10.399661
8.713227	8.585892
9.475481	10.159639
8.268050	9.834590
7.647553	9.138652
8.534924	9.601425
9.370264	9.055292
10.042582	10.663281
8.229622	7.678119
8.734218	9.678349
9.261368	10.039430
6.905514	7.346213
8.505172	7.940855
8.674826	10.435810
11.290851	11.317761
9.749876	9.309721
9.950688	11.032023
8.445799	7.213596
7.759139	9.077007
10.771095	11.339780
8.727812	10.565755
6.320242	7.858043
7.597405	6.886938
8.567465	9.489454
9.315120	10.571159
8.498944	8.920043
9.678852	8.207154
8.745118	9.494164
9.927428	8.642738
8.875240	9.974603
7.509831	8.224115
8.893501	8.971851
7.813534	6.489244
9.200919	11.525606
7.639898	8.384117
8.042121	8.314360
8.049541	8.488602
7.915987	6.706082
7.683055	7.075838
8.523951	9.458894
6.379139	8.341245
7.022362	6.620900
9.242266	8.518032
9.030233	9.430176
10.166920	10.617467
10.851638	10.802920
9.550478	8.406713
10.451058	11.178069
8.875108	9.170248
9.016908	8.830160
8.981904	9.650537
8.620984	10.565947
10.110417	11.862351
7.892995	8.789451
8.823620	9.525303
8.266396	8.038074
8.710933	8.511904
9.277249	8.488524
8.869566	10.686378
8.161652	7.614834
6.228793	5.390594
10.708868	9.555157
8.805579	9.693671
7.931869	7.406144
8.596974	9.374120
8.593616	6.501197
10.259615	9.747822
7.822770	7.790782
10.449271	10.559485
10.063980	11.404304
8.289931	8.258838
9.774455	9.966372
9.412777	9.264210
10.887651	11.109317
9.037831	8.125460
7.954366	8.930400
8.808401	9.275612
10.101568	11.388719
8.107135	11.273550
8.019656	8.520737
10.025636	10.767443
7.703926	6.981401
8.874803	8.392965
9.795387	10.236474
9.207274	9.148617
9.861856	10.294069
7.902505	8.551879
6.804084	7.940356
9.499966	10.684964
9.950035	9.468321
8.756931	10.669635
9.439549	11.297636
8.918975	8.524774
10.345249	10.952807
8.259493	7.657471
10.830801	9.985932
9.069557	7.689938
9.336136	8.516296
7.803872	8.833608
8.828628	7.924122
8.891569	10.112457
9.159019	7.062174
8.941857	9.348944
9.314259	9.815791
8.653249	8.926254
7.124225	5.177354
10.790318	9.823784
9.811130	9.463633
10.198176	12.332791
8.546618	8.948495
7.607666	7.636951
10.036009	9.752796
10.337919	8.677669
8.063481	9.793192
9.979975	9.135911
10.355236	9.597046
9.476806	10.600246
7.464780	5.756987
9.663872	8.739603
7.575011	5.852389
8.591672	8.294841
10.412634	9.501192
7.335148	6.032284
8.853224	8.895815
7.924888	7.915463
8.712814	8.740362
9.787662	7.470386
7.790411	5.408631
8.259054	8.619456
6.598319	8.876223
8.374108	10.122786
9.962689	10.510523
9.600956	10.352026
9.085763	11.864499
11.085076	11.177724
8.794000	9.000678
8.072623	9.332196
10.170947	10.652789
10.422958	9.276364
9.047914	10.000130
9.175926	7.667988
10.086531	9.469945
8.689617	8.496702
10.749735	10.323075
8.038550	7.979314
8.656014	7.054514
9.821592	11.544157
9.647061	10.162568
7.606575	7.978470
9.519160	9.486141
8.187892	6.853097
10.980977	12.913440
9.192307	8.233536
12.133076	12.496094
8.462560	10.015995
6.653908	5.451810
9.195805	9.555833
6.581776	6.079788
9.249353	8.778118
8.344799	9.066289
9.019868	8.960962
7.716343	6.234308
10.032920	9.257387
8.893461	9.309396
9.185737	7.518000
9.579666	10.972053
7.861014	8.123888
8.724130	9.200155
7.331745	7.495860
9.204068	8.244860
10.350408	12.448365
9.022988	8.910477
8.470911	8.071972
7.900548	7.279218
9.349852	9.811247
8.211641	8.098540
10.106941	11.103942
7.435944	6.893391
9.339879	10.841226
7.112122	7.216686
9.443725	10.133670
12.731889	12.344040
8.554827	9.248644
8.100206	8.533639
9.216617	10.929151
9.861485	10.819089
8.663780	9.382581
10.077681	8.651441
8.663120	8.205031
7.826284	7.024275
7.988418	8.194968
9.048142	7.591371
8.618661	9.535044
8.868781	9.859614
9.393213	7.114234
9.060344	9.880520
7.732099	7.960140
9.821084	8.570426
9.200592	9.117476
7.808373	8.717387
9.879323	10.321406
8.662128	9.144196
7.495262	8.799677
10.901998	9.607330
8.007426	6.491440
8.756175	7.124493
9.703365	11.008254
8.345329	7.061398
9.310164	7.123289
8.310731	8.934512
8.604547	7.473010
8.967971	7.426497
8.862155	8.221881
8.190068	8.913927
7.987781	6.235647
7.231945	8.897925
10.157138	10.512957
8.370708	9.472491
9.789819	10.167667
9.490720	8.965078
6.727295	7.149602
10.484431	11.124218
8.937954	8.129028
8.261548	8.081004
9.477317	8.738581
10.101252	11.962827
8.728289	8.470453
8.546991	7.259547
7.665243	7.354597
9.239164	10.503047
9.444125	9.461599
8.578582	7.461130
8.491793	7.977743
8.312098	9.243510
9.484696	8.922280
7.504763	6.656248
8.646077	8.822362
9.091103	7.836254
8.983224	9.748904
10.757319	13.230435
7.398788	7.370463
9.198921	8.525085
7.989762	9.629860
9.534448	8.423700
8.658187	9.704523
9.725471	11.375942
9.308997	9.819534
10.091143	10.578529
7.549317	6.258870
8.083733	7.390510
9.803063	8.469243
9.648546	10.694050
9.897456	11.698674
8.290847	8.741598
7.879187	6.722624
9.110560	8.129011
9.779853	8.262166
9.245920	7.922266
8.794499	8.777998
8.048864	9.757480
7.989677	8.210697
7.379487	7.697936
9.392781	9.265993
10.825150	11.191700
10.973855	11.301295
7.737731	6.569245
9.250029	8.376936
9.535183	9.199522
8.664372	9.978273
7.368108	8.855405
8.417663	9.111476
9.013423	8.167603
7.386747	7.520503
8.998180	10.245354
10.190577	10.684544
7.936300	9.214026
8.950010	8.127756
7.345728	7.275443
8.595083	6.838885
9.365080	9.932663
8.091978	8.409380
10.107721	9.799549
7.280425	5.889518
7.610964	8.273799
10.146261	10.858016
8.972502	7.933258
7.933707	7.218860
9.194832	9.340988
9.406336	10.443898
8.087375	8.217964
10.134148	10.840055
9.031849	10.836668
9.708480	9.435140
10.375393	9.419672
11.298851	10.934885
7.164007	5.853251
7.989037	9.838342
9.250001	8.991835
9.137450	9.274132
10.678099	10.620746
9.187106	9.705442
8.700569	8.075072
9.089343	7.775728
